"Displacement:0","Displacement:1","Displacement:2","F33","J","Pressure","Nominal Stress:0","Nominal Stress:1","Nominal Stress:2","Nominal Stress:3","Nominal Stress:4","Nominal Stress:5","Nominal Stress:6","Nominal Stress:7","Nominal Stress:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.031654,0.10099,0,1.0047,0.99999,0.0093511,-0.02787,0.00078939,0,0.00087253,-2.0777e-05,0,0,0,0,1,1.2575,-1.2425,0,0
0.031631,0.10098,0,1.0047,0.99999,0.0094015,-0.02787,0.00078939,0,0.00087253,-2.0777e-05,0,0,0,0,1,1.26,-1.24,0,0
0.031607,0.10097,0,1.0047,0.99999,0.009452,-0.02787,0.00078939,0,0.00087253,-2.0777e-05,0,0,0,0,1,1.2625,-1.2375,0,0
0.031584,0.10097,0,1.0047,0.99999,0.0095024,-0.02787,0.00078939,0,0.00087253,-2.0777e-05,0,0,0,0,1,1.265,-1.235,0,0
0.03156,0.10096,0,1.0048,0.99999,0.0095529,-0.02787,0.00078939,0,0.00087253,-2.0777e-05,0,0,0,0,1,1.2675,-1.2325,0,0
0.031537,0.10095,0,1.0048,0.99999,0.0096033,-0.02787,0.00078939,0,0.00087253,-2.0777e-05,0,0,0,0,1,1.27,-1.23,0,0
0.031514,0.10095,0,1.0048,0.99999,0.0096537,-0.02787,0.00078939,0,0.00087253,-2.0777e-05,0,0,0,0,1,1.2725,-1.2275,0,0
0.03149,0.10094,0,1.0048,0.99999,0.0097042,-0.028066,0.0015891,0,0.0016887,-5.349e-05,0,0,0,0,1,1.275,-1.225,0,0
0.031465,0.10093,0,1.0049,0.99999,0.0097565,-0.029356,0.0008179,0,0.00091895,-2.2382e-05,0,0,0,0,1,1.2775,-1.2225,0,0
0.031441,0.10092,0,1.0049,0.99999,0.0098088,-0.029356,0.0008179,0,0.00091895,-2.2382e-05,0,0,0,0,1,1.28,-1.22,0,0
0.031416,0.10092,0,1.0049,0.99999,0.0098612,-0.029356,0.0008179,0,0.00091895,-2.2382e-05,0,0,0,0,1,1.2825,-1.2175,0,0
0.031391,0.10091,0,1.0049,0.99999,0.0099135,-0.029356,0.0008179,0,0.00091895,-2.2382e-05,0,0,0,0,1,1.285,-1.215,0,0
0.031367,0.1009,0,1.005,0.99999,0.0099658,-0.029356,0.0008179,0,0.00091895,-2.2382e-05,0,0,0,0,1,1.2875,-1.2125,0,0
0.031342,0.10089,0,1.005,0.99999,0.010018,-0.029356,0.0008179,0,0.00091895,-2.2382e-05,0,0,0,0,1,1.29,-1.21,0,0
0.031317,0.10089,0,1.005,0.99999,0.01007,-0.029356,0.0008179,0,0.00091895,-2.2382e-05,0,0,0,0,1,1.2925,-1.2075,0,0
0.031293,0.10088,0,1.005,0.99999,0.010123,-0.029356,0.0008179,0,0.00091895,-2.2382e-05,0,0,0,0,1,1.295,-1.205,0,0
0.031268,0.10087,0,1.0051,0.99999,0.010175,-0.029356,0.0008179,0,0.00091895,-2.2382e-05,0,0,0,0,1,1.2975,-1.2025,0,0
0.031243,0.10086,0,1.0051,0.99999,0.010227,-0.02952,0.0016449,0,0.0017642,-5.6909e-05,0,0,0,0,1,1.3,-1.2,0,0
0.031217,0.10085,0,1.0051,0.99999,0.010282,-0.030896,0.00084675,0,0.0009685,-2.4145e-05,0,0,0,0,1,1.3025,-1.1975,0,0
0.031191,0.10085,0,1.0052,0.99999,0.010336,-0.030896,0.00084675,0,0.0009685,-2.4145e-05,0,0,0,0,1,1.305,-1.195,0,0
0.031165,0.10084,0,1.0052,0.99999,0.01039,-0.030896,0.00084675,0,0.0009685,-2.4145e-05,0,0,0,0,1,1.3075,-1.1925,0,0
0.031139,0.10083,0,1.0052,0.99999,0.010444,-0.030896,0.00084675,0,0.0009685,-2.4145e-05,0,0,0,0,1,1.31,-1.19,0,0
0.031113,0.10082,0,1.0052,0.99999,0.010499,-0.030896,0.00084675,0,0.0009685,-2.4145e-05,0,0,0,0,1,1.3125,-1.1875,0,0
0.031087,0.10081,0,1.0053,0.99999,0.010553,-0.030896,0.00084675,0,0.0009685,-2.4145e-05,0,0,0,0,1,1.315,-1.185,0,0
0.031061,0.1008,0,1.0053,0.99999,0.010607,-0.030896,0.00084675,0,0.0009685,-2.4145e-05,0,0,0,0,1,1.3175,-1.1825,0,0
0.031035,0.10079,0,1.0053,0.99999,0.010661,-0.030896,0.00084675,0,0.0009685,-2.4145e-05,0,0,0,0,1,1.32,-1.18,0,0
0.031009,0.10078,0,1.0053,0.99999,0.010716,-0.030896,0.00084675,0,0.0009685,-2.4145e-05,0,0,0,0,1,1.3225,-1.1775,0,0
0.030983,0.10077,0,1.0054,0.99999,0.01077,-0.031024,0.0017011,0,0.0018432,-6.0627e-05,0,0,0,0,1,1.325,-1.175,0,0
0.030956,0.10076,0,1.0054,0.99999,0.010826,-0.032488,0.00087588,0,0.0010215,-2.6083e-05,0,0,0,0,1,1.3275,-1.1725,0,0
0.030929,0.10075,0,1.0054,0.99999,0.010882,-0.032488,0.00087588,0,0.0010215,-2.6083e-05,0,0,0,0,1,1.33,-1.17,0,0
0.030901,0.10074,0,1.0055,0.99999,0.010938,-0.032488,0.00087588,0,0.0010215,-2.6083e-05,0,0,0,0,1,1.3325,-1.1675,0,0
0.030874,0.10073,0,1.0055,0.99999,0.010994,-0.032488,0.00087588,0,0.0010215,-2.6083e-05,0,0,0,0,1,1.335,-1.165,0,0
0.030847,0.10072,0,1.0055,0.99999,0.011051,-0.032488,0.00087588,0,0.0010215,-2.6083e-05,0,0,0,0,1,1.3375,-1.1625,0,0
0.030819,0.10071,0,1.0055,0.99999,0.011107,-0.032488,0.00087588,0,0.0010215,-2.6083e-05,0,0,0,0,1,1.34,-1.16,0,0
0.030792,0.1007,0,1.0056,0.99999,0.011163,-0.032488,0.00087588,0,0.0010215,-2.6083e-05,0,0,0,0,1,1.3425,-1.1575,0,0
0.030765,0.10069,0,1.0056,0.99999,0.011219,-0.032488,0.00087588,0,0.0010215,-2.6083e-05,0,0,0,0,1,1.345,-1.155,0,0
0.030737,0.10068,0,1.0056,0.99999,0.011275,-0.032488,0.00087588,0,0.0010215,-2.6083e-05,0,0,0,0,1,1.3475,-1.1525,0,0
0.03071,0.10067,0,1.0056,0.99999,0.011331,-0.032576,0.0017577,0,0.0019258,-6.4672e-05,0,0,0,0,1,1.35,-1.15,0,0
0.030681,0.10066,0,1.0057,0.99999,0.01139,-0.034134,0.00090521,0,0.0010782,-2.8213e-05,0,0,0,0,1,1.3525,-1.1475,0,0
0.030652,0.10065,0,1.0057,0.99999,0.011448,-0.034134,0.00090521,0,0.0010782,-2.8213e-05,0,0,0,0,1,1.355,-1.145,0,0
0.030624,0.10064,0,1.0057,0.99999,0.011506,-0.034134,0.00090521,0,0.0010782,-2.8213e-05,0,0,0,0,1,1.3575,-1.1425,0,0
0.030595,0.10063,0,1.0058,0.99999,0.011564,-0.034134,0.00090521,0,0.0010782,-2.8213e-05,0,0,0,0,1,1.36,-1.14,0,0
0.030566,0.10062,0,1.0058,0.99999,0.011622,-0.034134,0.00090521,0,0.0010782,-2.8213e-05,0,0,0,0,1,1.3625,-1.1375,0,0
0.030537,0.1006,0,1.0058,0.99999,0.01168,-0.034134,0.00090521,0,0.0010782,-2.8213e-05,0,0,0,0,1,1.365,-1.135,0,0
0.030509,0.10059,0,1.0059,0.99999,0.011738,-0.034134,0.00090521,0,0.0010782,-2.8213e-05,0,0,0,0,1,1.3675,-1.1325,0,0
0.03048,0.10058,0,1.0059,0.99999,0.011796,-0.034134,0.00090521,0,0.0010782,-2.8213e-05,0,0,0,0,1,1.37,-1.13,0,0
0.030451,0.10057,0,1.0059,0.99999,0.011855,-0.034134,0.00090521,0,0.0010782,-2.8213e-05,0,0,0,0,1,1.3725,-1.1275,0,0
0.030422,0.10056,0,1.0059,0.99999,0.011913,-0.034176,0.0018145,0,0.0020123,-6.9077e-05,0,0,0,0,1,1.375,-1.125,0,0
0.030392,0.10054,0,1.006,0.99999,0.011973,-0.035834,0.00093468,0,0.001139,-3.0555e-05,0,0,0,0,1,1.3775,-1.1225,0,0
0.030362,0.10053,0,1.006,0.99999,0.012033,-0.035834,0.00093468,0,0.001139,-3.0555e-05,0,0,0,0,1,1.38,-1.12,0,0
0.030332,0.10052,0,1.006,0.99999,0.012093,-0.035834,0.00093468,0,0.001139,-3.0555e-05,0,0,0,0,1,1.3825,-1.1175,0,0
0.030302,0.10051,0,1.0061,0.99999,0.012153,-0.035834,0.00093468,0,0.001139,-3.0555e-05,0,0,0,0,1,1.385,-1.115,0,0
0.030271,0.10049,0,1.0061,0.99999,0.012213,-0.035834,0.00093468,0,0.001139,-3.0555e-05,0,0,0,0,1,1.3875,-1.1125,0,0
0.030241,0.10048,0,1.0061,0.99999,0.012273,-0.035834,0.00093468,0,0.001139,-3.0555e-05,0,0,0,0,1,1.39,-1.11,0,0
0.030211,0.10047,0,1.0061,0.99999,0.012333,-0.035834,0.00093468,0,0.001139,-3.0555e-05,0,0,0,0,1,1.3925,-1.1075,0,0
0.030181,0.10045,0,1.0062,0.99999,0.012394,-0.035834,0.00093468,0,0.001139,-3.0555e-05,0,0,0,0,1,1.395,-1.105,0,0
0.030151,0.10044,0,1.0062,0.99999,0.012454,-0.035834,0.00093468,0,0.001139,-3.0555e-05,0,0,0,0,1,1.3975,-1.1025,0,0
0.03012,0.10043,0,1.0062,0.99999,0.012514,-0.035826,0.0018713,0,0.0021029,-7.3875e-05,0,0,0,0,1,1.4,-1.1,0,0
0.030089,0.10041,0,1.0063,0.99999,0.012576,-0.037587,0.00096419,0,0.0012043,-3.3128e-05,0,0,0,0,1,1.4025,-1.0975,0,0
0.030057,0.1004,0,1.0063,0.99999,0.012638,-0.037587,0.00096419,0,0.0012043,-3.3128e-05,0,0,0,0,1,1.405,-1.095,0,0
0.030025,0.10038,0,1.0063,0.99999,0.0127,-0.037587,0.00096419,0,0.0012043,-3.3128e-05,0,0,0,0,1,1.4075,-1.0925,0,0
0.029994,0.10037,0,1.0064,0.99999,0.012762,-0.037587,0.00096419,0,0.0012043,-3.3128e-05,0,0,0,0,1,1.41,-1.09,0,0
0.029962,0.10035,0,1.0064,0.99999,0.012824,-0.037587,0.00096419,0,0.0012043,-3.3128e-05,0,0,0,0,1,1.4125,-1.0875,0,0
0.02993,0.10034,0,1.0064,0.99999,0.012886,-0.037587,0.00096419,0,0.0012043,-3.3128e-05,0,0,0,0,1,1.415,-1.085,0,0
0.029898,0.10032,0,1.0065,0.99999,0.012948,-0.037587,0.00096419,0,0.0012043,-3.3128e-05,0,0,0,0,1,1.4175,-1.0825,0,0
0.029867,0.10031,0,1.0065,0.99999,0.01301,-0.037587,0.00096419,0,0.0012043,-3.3128e-05,0,0,0,0,1,1.42,-1.08,0,0
0.029835,0.1003,0,1.0065,0.99999,0.013073,-0.037587,0.00096419,0,0.0012043,-3.3128e-05,0,0,0,0,1,1.4225,-1.0775,0,0
0.029803,0.10028,0,1.0065,0.99999,0.013135,-0.037523,0.0019279,0,0.002198,-7.9101e-05,0,0,0,0,1,1.425,-1.075,0,0
0.02977,0.10026,0,1.0066,0.99999,0.013199,-0.039395,0.00099363,0,0.0012744,-3.5954e-05,0,0,0,0,1,1.4275,-1.0725,0,0
0.029737,0.10025,0,1.0066,0.99999,0.013263,-0.039395,0.00099363,0,0.0012744,-3.5954e-05,0,0,0,0,1,1.43,-1.07,0,0
0.029704,0.10023,0,1.0066,0.99999,0.013327,-0.039395,0.00099363,0,0.0012744,-3.5954e-05,0,0,0,0,1,1.4325,-1.0675,0,0
0.02967,0.10021,0,1.0067,0.99999,0.013391,-0.039395,0.00099363,0,0.0012744,-3.5954e-05,0,0,0,0,1,1.435,-1.065,0,0
0.029637,0.1002,0,1.0067,0.99999,0.013455,-0.039395,0.00099363,0,0.0012744,-3.5954e-05,0,0,0,0,1,1.4375,-1.0625,0,0
0.029604,0.10018,0,1.0067,0.99999,0.013519,-0.039395,0.00099363,0,0.0012744,-3.5954e-05,0,0,0,0,1,1.44,-1.06,0,0
0.029571,0.10017,0,1.0068,0.99999,0.013583,-0.039395,0.00099363,0,0.0012744,-3.5954e-05,0,0,0,0,1,1.4425,-1.0575,0,0
0.029537,0.10015,0,1.0068,0.99999,0.013647,-0.039395,0.00099363,0,0.0012744,-3.5954e-05,0,0,0,0,1,1.445,-1.055,0,0
0.029504,0.10013,0,1.0068,0.99999,0.013711,-0.039395,0.00099363,0,0.0012744,-3.5954e-05,0,0,0,0,1,1.4475,-1.0525,0,0
0.029471,0.10012,0,1.0069,0.99999,0.013776,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.45,-1.05,0,0
0.029436,0.1001,0,1.0069,0.99999,0.013842,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.4525,-1.0475,0,0
0.029401,0.10008,0,1.0069,0.99999,0.013908,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.455,-1.045,0,0
0.029366,0.10006,0,1.007,0.99999,0.013974,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.4575,-1.0425,0,0
0.029331,0.10004,0,1.007,0.99999,0.01404,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.46,-1.04,0,0
0.029297,0.10002,0,1.007,0.99999,0.014106,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.4625,-1.0375,0,0
0.029262,0.10001,0,1.0071,0.99999,0.014172,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.465,-1.035,0,0
0.029227,0.099988,0,1.0071,0.99999,0.014238,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.4675,-1.0325,0,0
0.029192,0.099969,0,1.0071,0.99999,0.014304,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.47,-1.03,0,0
0.029157,0.099951,0,1.0072,0.99999,0.01437,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.4725,-1.0275,0,0
0.029122,0.099933,0,1.0072,0.99999,0.014436,-0.041256,0.0010229,0,0.0013499,-3.9056e-05,0,0,0,0,1,1.475,-1.025,0,0
0.029086,0.099912,0,1.0072,0.99999,0.014505,-0.04317,0.0010519,0,0.0014312,-4.2461e-05,0,0,0,0,1,1.4775,-1.0225,0,0
0.029049,0.099892,0,1.0073,0.99999,0.014573,-0.04317,0.0010519,0,0.0014312,-4.2461e-05,0,0,0,0,1,1.48,-1.02,0,0
0.029013,0.099872,0,1.0073,0.99999,0.014641,-0.04317,0.0010519,0,0.0014312,-4.2461e-05,0,0,0,0,1,1.4825,-1.0175,0,0
0.028976,0.099851,0,1.0073,0.99999,0.014709,-0.04317,0.0010519,0,0.0014312,-4.2461e-05,0,0,0,0,1,1.485,-1.015,0,0
0.02894,0.099831,0,1.0074,0.99999,0.014777,-0.04317,0.0010519,0,0.0014312,-4.2461e-05,0,0,0,0,1,1.4875,-1.0125,0,0
0.028903,0.09981,0,1.0074,0.99999,0.014845,-0.04317,0.0010519,0,0.0014312,-4.2461e-05,0,0,0,0,1,1.49,-1.01,0,0
0.028867,0.09979,0,1.0074,0.99999,0.014913,-0.04317,0.0010519,0,0.0014312,-4.2461e-05,0,0,0,0,1,1.4925,-1.0075,0,0
0.02883,0.09977,0,1.0075,0.99998,0.014981,-0.04317,0.0010519,0,0.0014312,-4.2461e-05,0,0,0,0,1,1.495,-1.005,0,0
0.028794,0.099749,0,1.0075,0.99998,0.015049,-0.04317,0.0010519,0,0.0014312,-4.2461e-05,0,0,0,0,1,1.4975,-1.0025,0,0
0.028757,0.099729,0,1.0075,0.99998,0.015117,-0.042897,0.0020942,0,0.0025124,-9.7738e-05,0,0,0,0,1,1.5,-1,0,0
0.028719,0.099706,0,1.0076,0.99998,0.015187,-0.045136,0.0010804,0,0.0015188,-4.6193e-05,0,0,0,0,1,1.5025,-0.9975,0,0
0.028681,0.099683,0,1.0076,0.99998,0.015257,-0.045136,0.0010804,0,0.0015188,-4.6193e-05,0,0,0,0,1,1.505,-0.995,0,0
0.028643,0.099661,0,1.0076,0.99998,0.015327,-0.045136,0.0010804,0,0.0015188,-4.6193e-05,0,0,0,0,1,1.5075,-0.9925,0,0
0.028605,0.099638,0,1.0077,0.99998,0.015398,-0.045136,0.0010804,0,0.0015188,-4.6193e-05,0,0,0,0,1,1.51,-0.99,0,0
0.028566,0.099616,0,1.0077,0.99998,0.015468,-0.045136,0.0010804,0,0.0015188,-4.6193e-05,0,0,0,0,1,1.5125,-0.9875,0,0
0.028528,0.099593,0,1.0077,0.99998,0.015538,-0.045136,0.0010804,0,0.0015188,-4.6193e-05,0,0,0,0,1,1.515,-0.985,0,0
0.02849,0.09957,0,1.0078,0.99998,0.015608,-0.045136,0.0010804,0,0.0015188,-4.6193e-05,0,0,0,0,1,1.5175,-0.9825,0,0
0.028452,0.099548,0,1.0078,0.99998,0.015678,-0.045136,0.0010804,0,0.0015188,-4.6193e-05,0,0,0,0,1,1.52,-0.98,0,0
0.028414,0.099525,0,1.0078,0.99998,0.015748,-0.045136,0.0010804,0,0.0015188,-4.6193e-05,0,0,0,0,1,1.5225,-0.9775,0,0
0.028376,0.099503,0,1.0079,0.99998,0.015818,-0.044778,0.0021475,0,0.002628,-0.00010508,0,0,0,0,1,1.525,-0.975,0,0
0.028336,0.099478,0,1.0079,0.99998,0.01589,-0.047154,0.0011084,0,0.0016133,-5.0282e-05,0,0,0,0,1,1.5275,-0.9725,0,0
0.028296,0.099453,0,1.0079,0.99998,0.015962,-0.047154,0.0011084,0,0.0016133,-5.0282e-05,0,0,0,0,1,1.53,-0.97,0,0
0.028256,0.099428,0,1.008,0.99998,0.016034,-0.047154,0.0011084,0,0.0016133,-5.0282e-05,0,0,0,0,1,1.5325,-0.9675,0,0
0.028216,0.099403,0,1.008,0.99998,0.016106,-0.047154,0.0011084,0,0.0016133,-5.0282e-05,0,0,0,0,1,1.535,-0.965,0,0
0.028176,0.099378,0,1.0081,0.99998,0.016178,-0.047154,0.0011084,0,0.0016133,-5.0282e-05,0,0,0,0,1,1.5375,-0.9625,0,0
0.028136,0.099353,0,1.0081,0.99998,0.01625,-0.047154,0.0011084,0,0.0016133,-5.0282e-05,0,0,0,0,1,1.54,-0.96,0,0
0.028096,0.099328,0,1.0081,0.99998,0.016322,-0.047154,0.0011084,0,0.0016133,-5.0282e-05,0,0,0,0,1,1.5425,-0.9575,0,0
0.028056,0.099303,0,1.0082,0.99998,0.016394,-0.047154,0.0011084,0,0.0016133,-5.0282e-05,0,0,0,0,1,1.545,-0.955,0,0
0.028016,0.099278,0,1.0082,0.99998,0.016466,-0.047154,0.0011084,0,0.0016133,-5.0282e-05,0,0,0,0,1,1.5475,-0.9525,0,0
0.027976,0.099253,0,1.0082,0.99998,0.016538,-0.046701,0.0021992,0,0.0027497,-0.00011306,0,0,0,0,1,1.55,-0.95,0,0
0.027934,0.099225,0,1.0083,0.99998,0.016612,-0.049221,0.0011356,0,0.0017154,-5.4756e-05,0,0,0,0,1,1.5525,-0.9475,0,0
0.027893,0.099197,0,1.0083,0.99998,0.016686,-0.049221,0.0011356,0,0.0017154,-5.4756e-05,0,0,0,0,1,1.555,-0.945,0,0
0.027851,0.09917,0,1.0083,0.99998,0.01676,-0.049221,0.0011356,0,0.0017154,-5.4756e-05,0,0,0,0,1,1.5575,-0.9425,0,0
0.027809,0.099142,0,1.0084,0.99998,0.016834,-0.049221,0.0011356,0,0.0017154,-5.4756e-05,0,0,0,0,1,1.56,-0.94,0,0
0.027768,0.099115,0,1.0084,0.99998,0.016908,-0.049221,0.0011356,0,0.0017154,-5.4756e-05,0,0,0,0,1,1.5625,-0.9375,0,0
0.027726,0.099087,0,1.0085,0.99998,0.016982,-0.049221,0.0011356,0,0.0017154,-5.4756e-05,0,0,0,0,1,1.565,-0.935,0,0
0.027684,0.09906,0,1.0085,0.99998,0.017056,-0.049221,0.0011356,0,0.0017154,-5.4756e-05,0,0,0,0,1,1.5675,-0.9325,0,0
0.027642,0.099032,0,1.0085,0.99998,0.01713,-0.049221,0.0011356,0,0.0017154,-5.4756e-05,0,0,0,0,1,1.57,-0.93,0,0
0.027601,0.099005,0,1.0086,0.99998,0.017204,-0.049221,0.0011356,0,0.0017154,-5.4756e-05,0,0,0,0,1,1.5725,-0.9275,0,0
0.027559,0.098977,0,1.0086,0.99998,0.017278,-0.048665,0.002249,0,0.0028777,-0.00012172,0,0,0,0,1,1.575,-0.925,0,0
0.027515,0.098947,0,1.0086,0.99998,0.017354,-0.051336,0.0011619,0,0.0018257,-5.9648e-05,0,0,0,0,1,1.5775,-0.9225,0,0
0.027472,0.098916,0,1.0087,0.99998,0.01743,-0.051336,0.0011619,0,0.0018257,-5.9648e-05,0,0,0,0,1,1.58,-0.92,0,0
0.027428,0.098886,0,1.0087,0.99998,0.017506,-0.051336,0.0011619,0,0.0018257,-5.9648e-05,0,0,0,0,1,1.5825,-0.9175,0,0
0.027385,0.098856,0,1.0088,0.99998,0.017581,-0.051336,0.0011619,0,0.0018257,-5.9648e-05,0,0,0,0,1,1.585,-0.915,0,0
0.027341,0.098825,0,1.0088,0.99998,0.017657,-0.051336,0.0011619,0,0.0018257,-5.9648e-05,0,0,0,0,1,1.5875,-0.9125,0,0
0.027297,0.098795,0,1.0088,0.99998,0.017733,-0.051336,0.0011619,0,0.0018257,-5.9648e-05,0,0,0,0,1,1.59,-0.91,0,0
0.027254,0.098765,0,1.0089,0.99998,0.017809,-0.051336,0.0011619,0,0.0018257,-5.9648e-05,0,0,0,0,1,1.5925,-0.9075,0,0
0.02721,0.098735,0,1.0089,0.99998,0.017885,-0.051336,0.0011619,0,0.0018257,-5.9648e-05,0,0,0,0,1,1.595,-0.905,0,0
0.027167,0.098704,0,1.0089,0.99998,0.017961,-0.051336,0.0011619,0,0.0018257,-5.9648e-05,0,0,0,0,1,1.5975,-0.9025,0,0
0.027123,0.098674,0,1.009,0.99998,0.018037,-0.050666,0.0022963,0,0.0030126,-0.00013113,0,0,0,0,1,1.6,-0.9,0,0
0.027078,0.098641,0,1.009,0.99998,0.018114,-0.053498,0.001187,0,0.001945,-6.4991e-05,0,0,0,0,1,1.6025,-0.8975,0,0
0.027032,0.098607,0,1.0091,0.99998,0.018192,-0.053498,0.001187,0,0.001945,-6.4991e-05,0,0,0,0,1,1.605,-0.895,0,0
0.026987,0.098574,0,1.0091,0.99998,0.01827,-0.053498,0.001187,0,0.001945,-6.4991e-05,0,0,0,0,1,1.6075,-0.8925,0,0
0.026941,0.098541,0,1.0091,0.99998,0.018347,-0.053498,0.001187,0,0.001945,-6.4991e-05,0,0,0,0,1,1.61,-0.89,0,0
0.026896,0.098508,0,1.0092,0.99998,0.018425,-0.053498,0.001187,0,0.001945,-6.4991e-05,0,0,0,0,1,1.6125,-0.8875,0,0
0.02685,0.098474,0,1.0092,0.99998,0.018503,-0.053498,0.001187,0,0.001945,-6.4991e-05,0,0,0,0,1,1.615,-0.885,0,0
0.026805,0.098441,0,1.0092,0.99998,0.018581,-0.053498,0.001187,0,0.001945,-6.4991e-05,0,0,0,0,1,1.6175,-0.8825,0,0
0.026759,0.098408,0,1.0093,0.99998,0.018658,-0.053498,0.001187,0,0.001945,-6.4991e-05,0,0,0,0,1,1.62,-0.88,0,0
0.026714,0.098375,0,1.0093,0.99998,0.018736,-0.053498,0.001187,0,0.001945,-6.4991e-05,0,0,0,0,1,1.6225,-0.8775,0,0
0.026669,0.098341,0,1.0094,0.99998,0.018814,-0.052702,0.0023407,0,0.0031546,-0.00014131,0,0,0,0,1,1.625,-0.875,0,0
0.026621,0.098305,0,1.0094,0.99998,0.018893,-0.055703,0.0012108,0,0.0020739,-7.0818e-05,0,0,0,0,1,1.6275,-0.8725,0,0
0.026574,0.098268,0,1.0094,0.99998,0.018973,-0.055703,0.0012108,0,0.0020739,-7.0818e-05,0,0,0,0,1,1.63,-0.87,0,0
0.026526,0.098232,0,1.0095,0.99998,0.019052,-0.055703,0.0012108,0,0.0020739,-7.0818e-05,0,0,0,0,1,1.6325,-0.8675,0,0
0.026479,0.098196,0,1.0095,0.99998,0.019132,-0.055703,0.0012108,0,0.0020739,-7.0818e-05,0,0,0,0,1,1.635,-0.865,0,0
0.026432,0.098159,0,1.0096,0.99998,0.019211,-0.055703,0.0012108,0,0.0020739,-7.0818e-05,0,0,0,0,1,1.6375,-0.8625,0,0
0.026384,0.098123,0,1.0096,0.99998,0.019291,-0.055703,0.0012108,0,0.0020739,-7.0818e-05,0,0,0,0,1,1.64,-0.86,0,0
0.026337,0.098086,0,1.0096,0.99998,0.01937,-0.055703,0.0012108,0,0.0020739,-7.0818e-05,0,0,0,0,1,1.6425,-0.8575,0,0
0.026289,0.09805,0,1.0097,0.99998,0.01945,-0.055703,0.0012108,0,0.0020739,-7.0818e-05,0,0,0,0,1,1.645,-0.855,0,0
0.026242,0.098014,0,1.0097,0.99998,0.019529,-0.055703,0.0012108,0,0.0020739,-7.0818e-05,0,0,0,0,1,1.6475,-0.8525,0,0
0.026195,0.097977,0,1.0098,0.99998,0.019609,-0.054768,0.0023817,0,0.0033043,-0.00015233,0,0,0,0,1,1.65,-0.85,0,0
0.026145,0.097937,0,1.0098,0.99998,0.01969,-0.057948,0.0012328,0,0.0022134,-7.7164e-05,0,0,0,0,1,1.6525,-0.8475,0,0
0.026096,0.097897,0,1.0098,0.99998,0.019771,-0.057948,0.0012328,0,0.0022134,-7.7164e-05,0,0,0,0,1,1.655,-0.845,0,0
0.026046,0.097858,0,1.0099,0.99998,0.019852,-0.057948,0.0012328,0,0.0022134,-7.7164e-05,0,0,0,0,1,1.6575,-0.8425,0,0
0.025997,0.097818,0,1.0099,0.99998,0.019934,-0.057948,0.0012328,0,0.0022134,-7.7164e-05,0,0,0,0,1,1.66,-0.84,0,0
0.025948,0.097778,0,1.01,0.99998,0.020015,-0.057948,0.0012328,0,0.0022134,-7.7164e-05,0,0,0,0,1,1.6625,-0.8375,0,0
0.025898,0.097738,0,1.01,0.99998,0.020096,-0.057948,0.0012328,0,0.0022134,-7.7164e-05,0,0,0,0,1,1.665,-0.835,0,0
0.025849,0.097698,0,1.01,0.99998,0.020177,-0.057948,0.0012328,0,0.0022134,-7.7164e-05,0,0,0,0,1,1.6675,-0.8325,0,0
0.025799,0.097659,0,1.0101,0.99998,0.020258,-0.057948,0.0012328,0,0.0022134,-7.7164e-05,0,0,0,0,1,1.67,-0.83,0,0
0.02575,0.097619,0,1.0101,0.99998,0.02034,-0.057948,0.0012328,0,0.0022134,-7.7164e-05,0,0,0,0,1,1.6725,-0.8275,0,0
0.025701,0.097579,0,1.0102,0.99998,0.020421,-0.056861,0.0024187,0,0.0034619,-0.00016422,0,0,0,0,1,1.675,-0.825,0,0
0.025649,0.097535,0,1.0102,0.99998,0.020504,-0.06023,0.001253,0,0.0023642,-8.4065e-05,0,0,0,0,1,1.6775,-0.8225,0,0
0.025598,0.097492,0,1.0102,0.99998,0.020587,-0.06023,0.001253,0,0.0023642,-8.4065e-05,0,0,0,0,1,1.68,-0.82,0,0
0.025546,0.097448,0,1.0103,0.99998,0.020669,-0.06023,0.001253,0,0.0023642,-8.4065e-05,0,0,0,0,1,1.6825,-0.8175,0,0
0.025495,0.097405,0,1.0103,0.99998,0.020752,-0.06023,0.001253,0,0.0023642,-8.4065e-05,0,0,0,0,1,1.685,-0.815,0,0
0.025444,0.097362,0,1.0104,0.99998,0.020835,-0.06023,0.001253,0,0.0023642,-8.4065e-05,0,0,0,0,1,1.6875,-0.8125,0,0
